Product Name,Category,Price,Units Sold,Revenue,Cost,Date,Region
Salmon Sushi,Sushi,479.0,24,11496.0,220.0,2026-01-10,Pune
Penne Alfredo,Pasta,189.0,42,7938.0,80.0,2026-01-10,Chennai
Penne Alfredo,Pasta,179.0,42,7518.0,80.0,2026-01-10,Bangalore
Penne Alfredo,Pasta,169.0,71,11999.0,80.0,2026-01-10,Mumbai
Penne Alfredo,Pasta,189.0,44,8316.0,80.0,2026-01-10,Delhi
Penne Alfredo,Pasta,189.0,43,8127.0,80.0,2026-01-10,Hyderabad
Penne Alfredo,Pasta,199.0,32,6368.0,80.0,2026-01-10,Pune
Chicken Biryani,Biryani,219.0,91,19929.0,100.0,2026-01-11,Chennai
Chicken Biryani,Biryani,219.0,81,17739.0,100.0,2026-01-11,Bangalore
Chicken Biryani,Biryani,219.0,126,27594.0,100.0,2026-01-11,Mumbai
Chicken Biryani,Biryani,249.0,96,23904.0,100.0,2026-01-11,Delhi
Chicken Biryani,Biryani,229.0,85,19465.0,100.0,2026-01-11,Hyderabad
Chicken Biryani,Biryani,249.0,112,27888.0,100.0,2026-01-11,Pune
Margherita Pizza,Pizza,299.0,80,23920.0,120.0,2026-01-11,Chennai
Margherita Pizza,Pizza,279.0,75,20925.0,120.0,2026-01-11,Bangalore
Margherita Pizza,Pizza,269.0,52,13988.0,120.0,2026-01-11,Mumbai
Margherita Pizza,Pizza,279.0,106,29574.0,120.0,2026-01-11,Delhi
Margherita Pizza,Pizza,289.0,59,17051.0,120.0,2026-01-11,Hyderabad
Margherita Pizza,Pizza,279.0,59,16461.0,120.0,2026-01-11,Pune
Veggie Burger,Burger,99.0,149,14751.0,45.0,2026-01-11,Chennai
Veggie Burger,Burger,79.0,237,18723.0,45.0,2026-01-11,Bangalore
Veggie Burger,Burger,109.0,138,15042.0,45.0,2026-01-11,Mumbai
Veggie Burger,Burger,79.0,188,14852.0,45.0,2026-01-11,Delhi
Veggie Burger,Burger,89.0,162,14418.0,45.0,2026-01-11,Hyderabad
Veggie Burger,Burger,89.0,168,14952.0,45.0,2026-01-11,Pune
Hakka Noodles,Chinese,159.0,71,11289.0,60.0,2026-01-11,Chennai
Hakka Noodles,Chinese,169.0,62,10478.0,60.0,2026-01-11,Bangalore
Hakka Noodles,Chinese,149.0,70,10430.0,60.0,2026-01-11,Mumbai
Hakka Noodles,Chinese,129.0,79,10191.0,60.0,2026-01-11,Delhi
Hakka Noodles,Chinese,159.0,57,9063.0,60.0,2026-01-11,Hyderabad
Hakka Noodles,Chinese,129.0,77,9933.0,60.0,2026-01-11,Pune
Salmon Sushi,Sushi,459.0,20,9180.0,220.0,2026-01-11,Chennai
Salmon Sushi,Sushi,479.0,26,12454.0,220.0,2026-01-11,Bangalore
Salmon Sushi,Sushi,439.0,24,10536.0,220.0,2026-01-11,Mumbai
Salmon Sushi,Sushi,469.0,22,10318.0,220.0,2026-01-11,Delhi
Salmon Sushi,Sushi,459.0,28,12852.0,220.0,2026-01-11,Hyderabad
Salmon Sushi,Sushi,459.0,33,15147.0,220.0,2026-01-11,Pune
Penne Alfredo,Pasta,209.0,55,11495.0,80.0,2026-01-11,Chennai
Penne Alfredo,Pasta,199.0,39,7761.0,80.0,2026-01-11,Bangalore
Penne Alfredo,Pasta,189.0,46,8694.0,80.0,2026-01-11,Mumbai
Penne Alfredo,Pasta,169.0,71,11999.0,80.0,2026-01-11,Delhi
Penne Alfredo,Pasta,179.0,49,8771.0,80.0,2026-01-11,Hyderabad
Penne Alfredo,Pasta,199.0,49,9751.0,80.0,2026-01-11,Pune
Chicken Biryani,Biryani,209.0,81,16929.0,100.0,2026-01-12,Chennai
Chicken Biryani,Biryani,249.0,49,12201.0,100.0,2026-01-12,Bangalore
Chicken Biryani,Biryani,249.0,59,14691.0,100.0,2026-01-12,Mumbai
Chicken Biryani,Biryani,229.0,52,11908.0,100.0,2026-01-12,Delhi
Chicken Biryani,Biryani,249.0,53,13197.0,100.0,2026-01-12,Hyderabad
Chicken Biryani,Biryani,219.0,73,15987.0,100.0,2026-01-12,Pune
Margherita Pizza,Pizza,259.0,47,12173.0,120.0,2026-01-12,Chennai
Margherita Pizza,Pizza,289.0,55,15895.0,120.0,2026-01-12,Bangalore
Margherita Pizza,Pizza,279.0,54,15066.0,120.0,2026-01-12,Mumbai
Margherita Pizza,Pizza,289.0,56,16184.0,120.0,2026-01-12,Delhi
Margherita Pizza,Pizza,259.0,64,16576.0,120.0,2026-01-12,Hyderabad
Margherita Pizza,Pizza,269.0,70,18830.0,120.0,2026-01-12,Pune
Veggie Burger,Burger,79.0,123,9717.0,45.0,2026-01-12,Chennai
Veggie Burger,Burger,79.0,113,8927.0,45.0,2026-01-12,Bangalore
Veggie Burger,Burger,99.0,91,9009.0,45.0,2026-01-12,Mumbai
Veggie Burger,Burger,109.0,86,9374.0,45.0,2026-01-12,Delhi
Veggie Burger,Burger,79.0,121,9559.0,45.0,2026-01-12,Hyderabad
Veggie Burger,Burger,79.0,121,9559.0,45.0,2026-01-12,Pune
Hakka Noodles,Chinese,139.0,46,6394.0,60.0,2026-01-12,Chennai
Hakka Noodles,Chinese,169.0,37,6253.0,60.0,2026-01-12,Bangalore
Hakka Noodles,Chinese,139.0,40,5560.0,60.0,2026-01-12,Mumbai
Hakka Noodles,Chinese,159.0,56,8904.0,60.0,2026-01-12,Delhi
Hakka Noodles,Chinese,159.0,36,5724.0,60.0,2026-01-12,Hyderabad
Hakka Noodles,Chinese,149.0,43,6407.0,60.0,2026-01-12,Pune
Salmon Sushi,Sushi,479.0,16,7664.0,220.0,2026-01-12,Chennai
Salmon Sushi,Sushi,469.0,21,9849.0,220.0,2026-01-12,Bangalore
Salmon Sushi,Sushi,479.0,17,8143.0,220.0,2026-01-12,Mumbai
Salmon Sushi,Sushi,449.0,23,10327.0,220.0,2026-01-12,Delhi
Salmon Sushi,Sushi,469.0,17,7973.0,220.0,2026-01-12,Hyderabad
Salmon Sushi,Sushi,439.0,20,8780.0,220.0,2026-01-12,Pune
Penne Alfredo,Pasta,199.0,31,6169.0,80.0,2026-01-12,Chennai
Penne Alfredo,Pasta,209.0,44,9196.0,80.0,2026-01-12,Bangalore
Penne Alfredo,Pasta,199.0,29,5771.0,80.0,2026-01-12,Mumbai
Penne Alfredo,Pasta,189.0,39,7371.0,80.0,2026-01-12,Delhi
Penne Alfredo,Pasta,169.0,47,7943.0,80.0,2026-01-12,Hyderabad
Penne Alfredo,Pasta,189.0,40,7560.0,80.0,2026-01-12,Pune
Chicken Biryani,Biryani,219.0,68,14892.0,100.0,2026-01-13,Chennai
Chicken Biryani,Biryani,239.0,60,14340.0,100.0,2026-01-13,Bangalore
Chicken Biryani,Biryani,239.0,62,14818.0,100.0,2026-01-13,Mumbai
Chicken Biryani,Biryani,219.0,69,15111.0,100.0,2026-01-13,Delhi
Chicken Biryani,Biryani,229.0,75,17175.0,100.0,2026-01-13,Hyderabad
Chicken Biryani,Biryani,209.0,100,20900.0,100.0,2026-01-13,Pune
Margherita Pizza,Pizza,279.0,50,13950.0,120.0,2026-01-13,Chennai
Margherita Pizza,Pizza,299.0,39,11661.0,120.0,2026-01-13,Bangalore
Margherita Pizza,Pizza,279.0,54,15066.0,120.0,2026-01-13,Mumbai
Margherita Pizza,Pizza,259.0,86,22274.0,120.0,2026-01-13,Delhi
Margherita Pizza,Pizza,289.0,45,13005.0,120.0,2026-01-13,Hyderabad
Margherita Pizza,Pizza,279.0,68,18972.0,120.0,2026-01-13,Pune
Veggie Burger,Burger,89.0,129,11481.0,45.0,2026-01-13,Chennai
Veggie Burger,Burger,79.0,110,8690.0,45.0,2026-01-13,Bangalore
Veggie Burger,Burger,109.0,86,9374.0,45.0,2026-01-13,Mumbai
Veggie Burger,Burger,79.0,150,11850.0,45.0,2026-01-13,Delhi
Veggie Burger,Burger,89.0,97,8633.0,45.0,2026-01-13,Hyderabad
Veggie Burger,Burger,119.0,69,8211.0,45.0,2026-01-13,Pune
Hakka Noodles,Chinese,129.0,51,6579.0,60.0,2026-01-13,Chennai
Hakka Noodles,Chinese,129.0,47,6063.0,60.0,2026-01-13,Bangalore
Hakka Noodles,Chinese,149.0,43,6407.0,60.0,2026-01-13,Mumbai
Hakka Noodles,Chinese,139.0,42,5838.0,60.0,2026-01-13,Delhi
Hakka Noodles,Chinese,139.0,52,7228.0,60.0,2026-01-13,Hyderabad
Hakka Noodles,Chinese,169.0,37,6253.0,60.0,2026-01-13,Pune
Salmon Sushi,Sushi,449.0,20,8980.0,220.0,2026-01-13,Chennai
Salmon Sushi,Sushi,439.0,15,6585.0,220.0,2026-01-13,Bangalore
Salmon Sushi,Sushi,479.0,19,9101.0,220.0,2026-01-13,Mumbai
Salmon Sushi,Sushi,449.0,21,9429.0,220.0,2026-01-13,Delhi
Salmon Sushi,Sushi,479.0,13,6227.0,220.0,2026-01-13,Hyderabad
Salmon Sushi,Sushi,449.0,20,8980.0,220.0,2026-01-13,Pune
Penne Alfredo,Pasta,179.0,48,8592.0,80.0,2026-01-13,Chennai
Penne Alfredo,Pasta,189.0,31,5859.0,80.0,2026-01-13,Bangalore
Penne Alfredo,Pasta,179.0,50,8950.0,80.0,2026-01-13,Mumbai
Penne Alfredo,Pasta,209.0,35,7315.0,80.0,2026-01-13,Delhi
Penne Alfredo,Pasta,169.0,38,6422.0,80.0,2026-01-13,Hyderabad
Penne Alfredo,Pasta,189.0,37,6993.0,80.0,2026-01-13,Pune
Chicken Biryani,Biryani,219.0,76,16644.0,100.0,2026-01-14,Chennai
Chicken Biryani,Biryani,219.0,71,15549.0,100.0,2026-01-14,Bangalore
Chicken Biryani,Biryani,249.0,63,15687.0,100.0,2026-01-14,Mumbai
Chicken Biryani,Biryani,229.0,57,13053.0,100.0,2026-01-14,Delhi
Chicken Biryani,Biryani,219.0,72,15768.0,100.0,2026-01-14,Hyderabad
Chicken Biryani,Biryani,209.0,59,12331.0,100.0,2026-01-14,Pune
Margherita Pizza,Pizza,259.0,61,15799.0,120.0,2026-01-14,Chennai
Margherita Pizza,Pizza,269.0,50,13450.0,120.0,2026-01-14,Bangalore
Margherita Pizza,Pizza,259.0,55,14245.0,120.0,2026-01-14,Mumbai
Margherita Pizza,Pizza,279.0,65,18135.0,120.0,2026-01-14,Delhi
Margherita Pizza,Pizza,269.0,68,18292.0,120.0,2026-01-14,Hyderabad
Margherita Pizza,Pizza,299.0,53,15847.0,120.0,2026-01-14,Pune
Veggie Burger,Burger,99.0,75,7425.0,45.0,2026-01-14,Chennai
Veggie Burger,Burger,79.0,115,9085.0,45.0,2026-01-14,Bangalore
Veggie Burger,Burger,89.0,122,10858.0,45.0,2026-01-14,Mumbai
Veggie Burger,Burger,99.0,92,9108.0,45.0,2026-01-14,Delhi
Veggie Burger,Burger,79.0,163,12877.0,45.0,2026-01-14,Hyderabad
Veggie Burger,Burger,89.0,109,9701.0,45.0,2026-01-14,Pune
Hakka Noodles,Chinese,159.0,46,7314.0,60.0,2026-01-14,Chennai
Hakka Noodles,Chinese,169.0,39,6591.0,60.0,2026-01-14,Bangalore
Hakka Noodles,Chinese,129.0,57,7353.0,60.0,2026-01-14,Mumbai
Hakka Noodles,Chinese,129.0,54,6966.0,60.0,2026-01-14,Delhi
Hakka Noodles,Chinese,159.0,49,7791.0,60.0,2026-01-14,Hyderabad
Hakka Noodles,Chinese,159.0,51,8109.0,60.0,2026-01-14,Pune
Salmon Sushi,Sushi,459.0,17,7803.0,220.0,2026-01-14,Chennai
Salmon Sushi,Sushi,479.0,15,7185.0,220.0,2026-01-14,Bangalore
Salmon Sushi,Sushi,479.0,13,6227.0,220.0,2026-01-14,Mumbai
Salmon Sushi,Sushi,439.0,21,9219.0,220.0,2026-01-14,Delhi
Salmon Sushi,Sushi,469.0,15,7035.0,220.0,2026-01-14,Hyderabad
Salmon Sushi,Sushi,479.0,12,5748.0,220.0,2026-01-14,Pune
Penne Alfredo,Pasta,179.0,43,7697.0,80.0,2026-01-14,Chennai
Penne Alfredo,Pasta,209.0,46,9614.0,80.0,2026-01-14,Bangalore
Penne Alfredo,Pasta,169.0,43,7267.0,80.0,2026-01-14,Mumbai
Penne Alfredo,Pasta,209.0,38,7942.0,80.0,2026-01-14,Delhi
Penne Alfredo,Pasta,189.0,38,7182.0,80.0,2026-01-14,Hyderabad
Penne Alfredo,Pasta,199.0,35,6965.0,80.0,2026-01-14,Pune
Chicken Biryani,Biryani,209.0,86,17974.0,100.0,2026-01-15,Chennai
Chicken Biryani,Biryani,209.0,72,15048.0,100.0,2026-01-15,Bangalore
Chicken Biryani,Biryani,239.0,64,15296.0,100.0,2026-01-15,Mumbai
Chicken Biryani,Biryani,239.0,65,15535.0,100.0,2026-01-15,Delhi
Chicken Biryani,Biryani,239.0,55,13145.0,100.0,2026-01-15,Hyderabad
Chicken Biryani,Biryani,209.0,87,18183.0,100.0,2026-01-15,Pune
Margherita Pizza,Pizza,289.0,50,14450.0,120.0,2026-01-15,Chennai
Margherita Pizza,Pizza,289.0,46,13294.0,120.0,2026-01-15,Bangalore
Margherita Pizza,Pizza,259.0,67,17353.0,120.0,2026-01-15,Mumbai
Margherita Pizza,Pizza,259.0,54,13986.0,120.0,2026-01-15,Delhi
Margherita Pizza,Pizza,279.0,55,15345.0,120.0,2026-01-15,Hyderabad
Margherita Pizza,Pizza,299.0,49,14651.0,120.0,2026-01-15,Pune
Veggie Burger,Burger,89.0,120,10680.0,45.0,2026-01-15,Chennai
Veggie Burger,Burger,79.0,129,10191.0,45.0,2026-01-15,Bangalore
Veggie Burger,Burger,89.0,103,9167.0,45.0,2026-01-15,Mumbai
Veggie Burger,Burger,99.0,101,9999.0,45.0,2026-01-15,Delhi
Veggie Burger,Burger,119.0,86,10234.0,45.0,2026-01-15,Hyderabad
Veggie Burger,Burger,119.0,77,9163.0,45.0,2026-01-15,Pune
Hakka Noodles,Chinese,169.0,41,6929.0,60.0,2026-01-15,Chennai
Hakka Noodles,Chinese,149.0,38,5662.0,60.0,2026-01-15,Bangalore
Hakka Noodles,Chinese,159.0,37,5883.0,60.0,2026-01-15,Mumbai
Hakka Noodles,Chinese,169.0,40,6760.0,60.0,2026-01-15,Delhi
Hakka Noodles,Chinese,169.0,38,6422.0,60.0,2026-01-15,Hyderabad
Hakka Noodles,Chinese,149.0,46,6854.0,60.0,2026-01-15,Pune
Salmon Sushi,Sushi,469.0,19,8911.0,220.0,2026-01-15,Chennai
Salmon Sushi,Sushi,479.0,20,9580.0,220.0,2026-01-15,Bangalore
Salmon Sushi,Sushi,479.0,18,8622.0,220.0,2026-01-15,Mumbai
Salmon Sushi,Sushi,469.0,20,9380.0,220.0,2026-01-15,Delhi
Salmon Sushi,Sushi,439.0,20,8780.0,220.0,2026-01-15,Hyderabad
Salmon Sushi,Sushi,439.0,14,6146.0,220.0,2026-01-15,Pune
Penne Alfredo,Pasta,209.0,29,6061.0,80.0,2026-01-15,Chennai
Penne Alfredo,Pasta,179.0,39,6981.0,80.0,2026-01-15,Bangalore
Penne Alfredo,Pasta,199.0,29,5771.0,80.0,2026-01-15,Mumbai
Penne Alfredo,Pasta,199.0,39,7761.0,80.0,2026-01-15,Delhi
Penne Alfredo,Pasta,179.0,49,8771.0,80.0,2026-01-15,Hyderabad
Penne Alfredo,Pasta,199.0,42,8358.0,80.0,2026-01-15,Pune
Chicken Biryani,Biryani,229.0,64,14656.0,100.0,2026-01-16,Chennai
Chicken Biryani,Biryani,239.0,75,17925.0,100.0,2026-01-16,Bangalore
Chicken Biryani,Biryani,239.0,63,15057.0,100.0,2026-01-16,Mumbai
Chicken Biryani,Biryani,239.0,59,14101.0,100.0,2026-01-16,Delhi
Chicken Biryani,Biryani,209.0,68,14212.0,100.0,2026-01-16,Hyderabad
Chicken Biryani,Biryani,229.0,63,14427.0,100.0,2026-01-16,Pune
Margherita Pizza,Pizza,289.0,49,14161.0,120.0,2026-01-16,Chennai
Margherita Pizza,Pizza,279.0,56,15624.0,120.0,2026-01-16,Bangalore
Margherita Pizza,Pizza,279.0,56,15624.0,120.0,2026-01-16,Mumbai
Margherita Pizza,Pizza,279.0,55,15345.0,120.0,2026-01-16,Delhi
Margherita Pizza,Pizza,269.0,62,16678.0,120.0,2026-01-16,Hyderabad
Margherita Pizza,Pizza,289.0,61,17629.0,120.0,2026-01-16,Pune
Veggie Burger,Burger,79.0,138,10902.0,45.0,2026-01-16,Chennai
Veggie Burger,Burger,79.0,94,7426.0,45.0,2026-01-16,Bangalore
Veggie Burger,Burger,79.0,75,5925.0,45.0,2026-01-16,Mumbai
Veggie Burger,Burger,79.0,138,10902.0,45.0,2026-01-16,Delhi
Veggie Burger,Burger,109.0,63,6867.0,45.0,2026-01-16,Hyderabad
Veggie Burger,Burger,79.0,117,9243.0,45.0,2026-01-16,Pune
Hakka Noodles,Chinese,149.0,39,5811.0,60.0,2026-01-16,Chennai
Hakka Noodles,Chinese,139.0,38,5282.0,60.0,2026-01-16,Bangalore
Hakka Noodles,Chinese,169.0,45,7605.0,60.0,2026-01-16,Mumbai
Hakka Noodles,Chinese,129.0,62,7998.0,60.0,2026-01-16,Delhi
Hakka Noodles,Chinese,169.0,38,6422.0,60.0,2026-01-16,Hyderabad
Hakka Noodles,Chinese,169.0,25,4225.0,60.0,2026-01-16,Pune
Salmon Sushi,Sushi,479.0,17,8143.0,220.0,2026-01-16,Chennai
Salmon Sushi,Sushi,459.0,20,9180.0,220.0,2026-01-16,Bangalore
Salmon Sushi,Sushi,439.0,15,6585.0,220.0,2026-01-16,Mumbai
Salmon Sushi,Sushi,469.0,19,8911.0,220.0,2026-01-16,Delhi
Salmon Sushi,Sushi,459.0,19,8721.0,220.0,2026-01-16,Hyderabad
Salmon Sushi,Sushi,469.0,20,9380.0,220.0,2026-01-16,Pune
Penne Alfredo,Pasta,169.0,44,7436.0,80.0,2026-01-16,Chennai
Penne Alfredo,Pasta,189.0,32,6048.0,80.0,2026-01-16,Bangalore
Penne Alfredo,Pasta,209.0,39,8151.0,80.0,2026-01-16,Mumbai
Penne Alfredo,Pasta,189.0,37,6993.0,80.0,2026-01-16,Delhi
Penne Alfredo,Pasta,189.0,38,7182.0,80.0,2026-01-16,Hyderabad
Penne Alfredo,Pasta,169.0,37,6253.0,80.0,2026-01-16,Pune
Chicken Biryani,Biryani,249.0,72,17928.0,100.0,2026-01-17,Chennai
Chicken Biryani,Biryani,249.0,67,16683.0,100.0,2026-01-17,Bangalore
Chicken Biryani,Biryani,219.0,91,19929.0,100.0,2026-01-17,Mumbai
Chicken Biryani,Biryani,219.0,118,25842.0,100.0,2026-01-17,Delhi
Chicken Biryani,Biryani,239.0,65,15535.0,100.0,2026-01-17,Hyderabad
Chicken Biryani,Biryani,219.0,71,15549.0,100.0,2026-01-17,Pune
Margherita Pizza,Pizza,259.0,101,26159.0,120.0,2026-01-17,Chennai
Margherita Pizza,Pizza,279.0,71,19809.0,120.0,2026-01-17,Bangalore
Margherita Pizza,Pizza,299.0,59,17641.0,120.0,2026-01-17,Mumbai
Margherita Pizza,Pizza,279.0,85,23715.0,120.0,2026-01-17,Delhi
Margherita Pizza,Pizza,259.0,76,19684.0,120.0,2026-01-17,Hyderabad
Margherita Pizza,Pizza,279.0,93,25947.0,120.0,2026-01-17,Pune
Veggie Burger,Burger,119.0,104,12376.0,45.0,2026-01-17,Chennai
Veggie Burger,Burger,89.0,128,11392.0,45.0,2026-01-17,Bangalore
Veggie Burger,Burger,109.0,140,15260.0,45.0,2026-01-17,Mumbai
Veggie Burger,Burger,119.0,86,10234.0,45.0,2026-01-17,Delhi
Veggie Burger,Burger,119.0,105,12495.0,45.0,2026-01-17,Hyderabad
Veggie Burger,Burger,119.0,99,11781.0,45.0,2026-01-17,Pune
Hakka Noodles,Chinese,169.0,66,11154.0,60.0,2026-01-17,Chennai
Hakka Noodles,Chinese,129.0,92,11868.0,60.0,2026-01-17,Bangalore
Hakka Noodles,Chinese,169.0,56,9464.0,60.0,2026-01-17,Mumbai
Hakka Noodles,Chinese,149.0,56,8344.0,60.0,2026-01-17,Delhi
Hakka Noodles,Chinese,129.0,80,10320.0,60.0,2026-01-17,Hyderabad
Hakka Noodles,Chinese,139.0,62,8618.0,60.0,2026-01-17,Pune
Salmon Sushi,Sushi,459.0,33,15147.0,220.0,2026-01-17,Chennai
Salmon Sushi,Sushi,459.0,26,11934.0,220.0,2026-01-17,Bangalore
Salmon Sushi,Sushi,459.0,24,11016.0,220.0,2026-01-17,Mumbai
Salmon Sushi,Sushi,459.0,26,11934.0,220.0,2026-01-17,Delhi
Salmon Sushi,Sushi,439.0,21,9219.0,220.0,2026-01-17,Hyderabad
Salmon Sushi,Sushi,449.0,22,9878.0,220.0,2026-01-17,Pune
Penne Alfredo,Pasta,179.0,63,11277.0,80.0,2026-01-17,Chennai
Penne Alfredo,Pasta,209.0,40,8360.0,80.0,2026-01-17,Bangalore
Penne Alfredo,Pasta,199.0,40,7960.0,80.0,2026-01-17,Mumbai
Penne Alfredo,Pasta,169.0,62,10478.0,80.0,2026-01-17,Delhi
Penne Alfredo,Pasta,179.0,63,11277.0,80.0,2026-01-17,Hyderabad
Penne Alfredo,Pasta,169.0,64,10816.0,80.0,2026-01-17,Pune
Chicken Biryani,Biryani,209.0,125,26125.0,100.0,2026-01-18,Chennai
Chicken Biryani,Biryani,249.0,74,18426.0,100.0,2026-01-18,Bangalore
Chicken Biryani,Biryani,219.0,80,17520.0,100.0,2026-01-18,Mumbai
Chicken Biryani,Biryani,239.0,109,26051.0,100.0,2026-01-18,Delhi
Chicken Biryani,Biryani,239.0,85,20315.0,100.0,2026-01-18,Hyderabad
Chicken Biryani,Biryani,239.0,86,20554.0,100.0,2026-01-18,Pune
Margherita Pizza,Pizza,279.0,95,26505.0,120.0,2026-01-18,Chennai
Margherita Pizza,Pizza,269.0,92,24748.0,120.0,2026-01-18,Bangalore
Margherita Pizza,Pizza,279.0,85,23715.0,120.0,2026-01-18,Mumbai
Margherita Pizza,Pizza,279.0,105,29295.0,120.0,2026-01-18,Delhi
Margherita Pizza,Pizza,279.0,72,20088.0,120.0,2026-01-18,Hyderabad
Margherita Pizza,Pizza,299.0,80,23920.0,120.0,2026-01-18,Pune
Veggie Burger,Burger,119.0,104,12376.0,45.0,2026-01-18,Chennai
Veggie Burger,Burger,79.0,182,14378.0,45.0,2026-01-18,Bangalore
Veggie Burger,Burger,79.0,215,16985.0,45.0,2026-01-18,Mumbai
Veggie Burger,Burger,89.0,161,14329.0,45.0,2026-01-18,Delhi
Veggie Burger,Burger,89.0,162,14418.0,45.0,2026-01-18,Hyderabad
Veggie Burger,Burger,119.0,119,14161.0,45.0,2026-01-18,Pune
Hakka Noodles,Chinese,129.0,76,9804.0,60.0,2026-01-18,Chennai
Hakka Noodles,Chinese,129.0,71,9159.0,60.0,2026-01-18,Bangalore
Hakka Noodles,Chinese,149.0,58,8642.0,60.0,2026-01-18,Mumbai
Hakka Noodles,Chinese,159.0,45,7155.0,60.0,2026-01-18,Delhi
Hakka Noodles,Chinese,159.0,84,13356.0,60.0,2026-01-18,Hyderabad
Hakka Noodles,Chinese,159.0,54,8586.0,60.0,2026-01-18,Pune
Salmon Sushi,Sushi,479.0,26,12454.0,220.0,2026-01-18,Chennai
Salmon Sushi,Sushi,469.0,26,12194.0,220.0,2026-01-18,Bangalore
Salmon Sushi,Sushi,469.0,28,13132.0,220.0,2026-01-18,Mumbai
Salmon Sushi,Sushi,459.0,31,14229.0,220.0,2026-01-18,Delhi
Salmon Sushi,Sushi,449.0,31,13919.0,220.0,2026-01-18,Hyderabad
Salmon Sushi,Sushi,479.0,24,11496.0,220.0,2026-01-18,Pune
Penne Alfredo,Pasta,169.0,61,10309.0,80.0,2026-01-18,Chennai
Penne Alfredo,Pasta,189.0,57,10773.0,80.0,2026-01-18,Bangalore
Penne Alfredo,Pasta,199.0,49,9751.0,80.0,2026-01-18,Mumbai
Penne Alfredo,Pasta,169.0,78,13182.0,80.0,2026-01-18,Delhi
Penne Alfredo,Pasta,189.0,59,11151.0,80.0,2026-01-18,Hyderabad
Penne Alfredo,Pasta,209.0,54,11286.0,80.0,2026-01-18,Pune
Chicken Biryani,Biryani,239.0,68,16252.0,100.0,2026-01-19,Chennai
Chicken Biryani,Biryani,249.0,68,16932.0,100.0,2026-01-19,Bangalore
Chicken Biryani,Biryani,229.0,68,15572.0,100.0,2026-01-19,Mumbai
Chicken Biryani,Biryani,209.0,61,12749.0,100.0,2026-01-19,Delhi
Chicken Biryani,Biryani,219.0,75,16425.0,100.0,2026-01-19,Hyderabad
Chicken Biryani,Biryani,239.0,56,13384.0,100.0,2026-01-19,Pune
Margherita Pizza,Pizza,299.0,45,13455.0,120.0,2026-01-19,Chennai
Margherita Pizza,Pizza,259.0,68,17612.0,120.0,2026-01-19,Bangalore
Margherita Pizza,Pizza,259.0,74,19166.0,120.0,2026-01-19,Mumbai
Margherita Pizza,Pizza,269.0,59,15871.0,120.0,2026-01-19,Delhi
Margherita Pizza,Pizza,279.0,58,16182.0,120.0,2026-01-19,Hyderabad
Margherita Pizza,Pizza,269.0,73,19637.0,120.0,2026-01-19,Pune
Veggie Burger,Burger,89.0,108,9612.0,45.0,2026-01-19,Chennai
Veggie Burger,Burger,99.0,126,12474.0,45.0,2026-01-19,Bangalore
Veggie Burger,Burger,99.0,98,9702.0,45.0,2026-01-19,Mumbai
Veggie Burger,Burger,99.0,66,6534.0,45.0,2026-01-19,Delhi
Veggie Burger,Burger,79.0,135,10665.0,45.0,2026-01-19,Hyderabad
Veggie Burger,Burger,79.0,128,10112.0,45.0,2026-01-19,Pune
Hakka Noodles,Chinese,159.0,53,8427.0,60.0,2026-01-19,Chennai
Hakka Noodles,Chinese,159.0,49,7791.0,60.0,2026-01-19,Bangalore
Hakka Noodles,Chinese,139.0,50,6950.0,60.0,2026-01-19,Mumbai
Hakka Noodles,Chinese,139.0,42,5838.0,60.0,2026-01-19,Delhi
Hakka Noodles,Chinese,159.0,43,6837.0,60.0,2026-01-19,Hyderabad
Hakka Noodles,Chinese,169.0,36,6084.0,60.0,2026-01-19,Pune
Salmon Sushi,Sushi,449.0,17,7633.0,220.0,2026-01-19,Chennai
Salmon Sushi,Sushi,479.0,20,9580.0,220.0,2026-01-19,Bangalore
Salmon Sushi,Sushi,479.0,23,11017.0,220.0,2026-01-19,Mumbai
Salmon Sushi,Sushi,459.0,20,9180.0,220.0,2026-01-19,Delhi
Salmon Sushi,Sushi,439.0,16,7024.0,220.0,2026-01-19,Hyderabad
Salmon Sushi,Sushi,469.0,20,9380.0,220.0,2026-01-19,Pune
Penne Alfredo,Pasta,169.0,51,8619.0,80.0,2026-01-19,Chennai
Penne Alfredo,Pasta,199.0,32,6368.0,80.0,2026-01-19,Bangalore
Penne Alfredo,Pasta,169.0,42,7098.0,80.0,2026-01-19,Mumbai
Penne Alfredo,Pasta,199.0,36,7164.0,80.0,2026-01-19,Delhi
Penne Alfredo,Pasta,169.0,38,6422.0,80.0,2026-01-19,Hyderabad
Penne Alfredo,Pasta,189.0,42,7938.0,80.0,2026-01-19,Pune
Chicken Biryani,Biryani,249.0,57,14193.0,100.0,2026-01-20,Chennai
Chicken Biryani,Biryani,239.0,66,15774.0,100.0,2026-01-20,Bangalore
Chicken Biryani,Biryani,249.0,50,12450.0,100.0,2026-01-20,Mumbai
Chicken Biryani,Biryani,239.0,58,13862.0,100.0,2026-01-20,Delhi
Chicken Biryani,Biryani,239.0,69,16491.0,100.0,2026-01-20,Hyderabad
Chicken Biryani,Biryani,229.0,62,14198.0,100.0,2026-01-20,Pune
Margherita Pizza,Pizza,259.0,79,20461.0,120.0,2026-01-20,Chennai
Margherita Pizza,Pizza,289.0,49,14161.0,120.0,2026-01-20,Bangalore
